benchmark_id,strategy,query,difficulty,retrieval_challenge,precision_at_k,recall_at_k,hit,reciprocal_rank,map_at_k,r_precision,ndcg_at_k,latency_ms,predicted_intent,expected_intent,intent_correct,predicted_category,expected_category,category_correct,relevant_note_ids,retrieved_note_ids,error
59_tp_652a70,chunk_semantic,Operating systems exam preparation notes,medium,semantic,0.2,0.125,True,1.0,0.125,0.125,0.3392,35.09,,study,,,Study - Operating Systems,,"59,132,141,146,174,179,203,205","59,70,309,360,527,343,442,755,855,955,1055,99,540,106,198,311,352,169,419,294",
59_tp_566c28,chunk_semantic,CPU scheduling algorithms I need to know,medium,semantic,0.0,0.0,False,0.1667,0.0,0.25,0.0,36.81,,study,,,Study - Operating Systems,,"59,132,141,146,174,179,203,205","566,710,810,910,1010,179,59,504,283,662,762,862,962,1062,634,698,798,898,998,1098",
75_tp_eae57f,chunk_semantic,Computer networking concepts for university,medium,lexical,0.0,0.0,False,0.0,0.0,0.0,0.0,35.17,,study,,,Study - Computer Networks,,"75,118,159,162,168,180,237,276","491,722,822,922,1022,327,343,99,178,516,711,811,911,1011,439,633,532,236,299,665",
75_tp_ac0c4f,chunk_semantic,TCP/IP and HTTP protocol notes,easy,lexical,0.4,0.25,True,0.3333,0.0917,0.25,0.3008,43.41,,study,,,Study - Computer Networks,,"75,118,159,162,168,180,237,276","654,633,159,327,75,408,532,516,711,811,911,1011,517,189,697,797,897,997,1097,526",
62_tp_d2020d,chunk_semantic,Kubernetes cluster management notes,medium,lexical,0.4,0.25,True,1.0,0.25,0.5,0.5531,68.37,,study,,,Study - Kubernetes,,"62,118,181,230,383,410,419,548","62,118,712,812,912,1012,410,383,439,566,710,810,910,1010,491,722,822,922,1022,608",
62_tp_9d6d2c,chunk_semantic,Container orchestration with K8s,hard,lexical_gap,0.6,0.375,True,1.0,0.3021,0.375,0.6548,45.08,,study,,,Study - Kubernetes,,"62,118,181,230,383,410,419,548","62,75,383,118,712,812,912,1012,72,105,91,192,138,491,722,822,922,1022,519,739",
63_tp_d8d22b,chunk_semantic,Authentication and JWT token notes,medium,lexical,0.2,0.125,True,1.0,0.125,0.125,0.3392,46.47,,study,,,Study - Security,,"63,129,165,189,227,244,276,287","63,541,743,843,943,1043,408,637,733,833,933,1033,110,285,372,290,454,444,604,569",
63_tp_6690cb,chunk_semantic,How does OAuth 2.0 work?,medium,semantic,0.4,0.25,True,0.5,0.1458,0.25,0.3836,53.37,,question,,,Questions,,"63,129,165,189,227,244,276,287","408,63,189,697,797,897,997,1097,541,743,843,943,1043,191,583,699,799,899,999,1099",
61_tp_217848,chunk_semantic,What eviction policies does Redis support?,medium,semantic,0.4,0.25,True,1.0,0.25,0.25,0.5531,41.3,,question,,,Questions,,"61,73,92,103,124,146,157,169","103,73,643,673,773,873,973,1073,92,433,705,805,905,1005,1105,269,724,824,924,1024",
58_tp_3d1edd,chunk_semantic,What types of indexes does PostgreSQL support?,medium,semantic,0.0,0.0,False,0.1667,0.0,0.25,0.0,37.13,,question,,,Questions,,"58,66,74,104,113,114,136,139","417,731,831,931,1031,104,58,280,139,686,786,886,986,1086,74,66,567,704,804,904",
58_tp_7b89c1,chunk_semantic,When should I use GIN vs B-tree indexes?,hard,comparison,0.2,0.2,True,1.0,0.2,0.2,0.3392,36.98,,question,,,Questions,,"58,66,74,104,139","139,686,786,886,986,1086,301,417,731,831,931,1031,58,104,280,650,66,300,754,854",
65_tp_d64f03,chunk_semantic,How does retrieval augmented generation work?,medium,semantic,0.4,0.25,True,1.0,0.2083,0.25,0.5087,35.51,,question,,,Questions,,"65,114,186,197,219,222,267,296","65,184,186,119,613,310,398,648,644,86,486,702,802,902,1002,1102,386,623,446,730",
65_tp_0a59fb,chunk_semantic,What are the steps in a RAG pipeline?,hard,semantic,0.0,0.0,False,0.0909,0.0,0.0,0.0,35.19,,question,,,Questions,,"65,114,186,197,219,222,267,296","446,730,830,930,1030,169,386,470,612,595,222,600,197,602,147,498,74,485,384,727",
168_tp_cc9fa1,chunk_semantic,How are text embeddings generated?,medium,semantic,0.2,0.125,True,1.0,0.125,0.125,0.3392,38.66,,question,,,Questions,,"168,183,228,289,298,323,376,486","298,726,826,926,1026,196,531,683,783,883,983,1083,289,648,492,376,228,221,502,749",
168_tp_df38ac,chunk_semantic,What is the difference between semantic and keyword search?,hard,semantic,0.0,0.0,False,0.0714,0.0,0.0,0.0,46.19,,question,,,Questions,,"168,183,228,289,298,323,376,486","89,86,213,729,829,929,1029,252,696,796,896,996,1096,486,702,802,902,1002,1102,289",
184_tp_c5a4df,chunk_semantic,What is due this week?,medium,temporal,0.0,0.0,False,0.0667,0.0,0.0,0.0,46.69,,todo,,,Tasks,,"233,368,498","77,341,453,198,216,393,375,735,835,935,1035,423,631,411,498,575,448,79,550,700",
184_tp_cf679c,chunk_semantic,Upcoming deadlines and submission dates,medium,temporal,0.4,0.6667,True,1.0,0.6667,0.6667,0.7654,48.08,,todo,,,Tasks,,"233,368,498","233,498,453,411,607,753,853,953,1053,198,565,566,710,810,910,1010,620,626,56,539",
184_tp_96ea32,chunk_semantic,Tasks I need to complete before month end,hard,temporal,0.0,0.0,False,0.125,0.0,0.0,0.0,47.01,,todo,,,Tasks,,"233,368,498","82,79,453,175,100,601,647,498,348,664,764,864,964,1064,107,248,617,198,565,77",
78_tp_63adc1,chunk_semantic,What appointments have I booked this month?,medium,temporal,0.2,0.5,True,1.0,0.5,0.5,0.6131,38.52,,reminder,,,Appointments,,"78,559","559,79,198,601,620,609,216,78,175,393,82,575,56,351,100,463,341,331,448,538",
78_tp_a0f1d8,chunk_semantic,My upcoming travel and trip bookings,easy,temporal,0.2,0.3333,True,0.3333,0.1111,0.3333,0.2346,37.67,,todo,,,Travel,,"78,81,115","538,627,81,407,160,128,539,115,393,190,216,82,463,635,56,331,606,194,607,753",
78_tp_219ffa,chunk_semantic,Transport and accommodation I need to arrange,medium,lexical_gap,0.2,0.125,True,0.3333,0.0417,0.25,0.1696,36.79,,todo,,,Travel,,"78,81,115,126,128,130,160,171","577,407,115,606,538,128,535,190,635,175,393,81,137,524,573,225,82,627,256,281",
103_tp_7520ad,chunk_semantic,Redis vs PostgreSQL — when to use each for persistence?,hard,comparison,0.2,0.1429,True,1.0,0.1429,0.2857,0.3392,39.27,,study,,,Study - System Design,,"103,104,73,74,58,92,61","73,269,724,824,924,1024,61,643,673,773,873,973,1073,602,628,732,832,932,1032,144",
72_tp_807260,chunk_semantic,Docker vs Kubernetes — what is the difference?,hard,comparison,0.2,0.3333,True,1.0,0.3333,0.3333,0.4693,43.17,,study,,,Study - System Design,,"118,62,383","118,712,812,912,1012,105,62,491,722,822,922,1022,72,383,242,192,75,410,138,295",
65_tp_205f1c,chunk_semantic,How do I decide between hybrid retrieval and cross-encoder reranking?,hard,multi_hop,0.4,0.4,True,1.0,0.4,0.4,0.5531,39.59,,study,,,Study - AI,,"67,176,119,88,123","67,123,676,776,876,976,1076,176,119,252,696,796,896,996,1096,486,702,802,902,1002",
89_tp_0f29db,chunk_semantic,What have I documented about retrieval quality in KnowledgeVault?,hard,multi_hop,0.4,0.2857,True,1.0,0.2381,0.4286,0.5087,38.73,,reference,,,Reference - KnowledgeVault,,"89,485,487,402,595,88,90","90,310,88,555,251,89,96,86,428,728,828,928,1028,523,485,186,262,57,185,413",
58_tp_32b5cf,chunk_semantic,All my university and course study notes,easy,synthesis,0.0,0.0,False,0.0,0.0,0.0,0.0,37.86,,study,,,Study Tasks,,"58,61,62,66,69,122,130,131","290,444,285,203,403,415,617,235,110,496,430,87,106,372,178,343,198,380,680,780",
85_tp_f46697,chunk_semantic,All my brainstorming and ideation notes,easy,synthesis,0.2,0.125,True,1.0,0.125,0.125,0.3392,39.5,,idea,,,Ideas,,"85,86,117,143,157,178,225,240","85,416,459,87,496,444,290,235,134,617,360,330,106,554,382,240,413,453,507,155",
72_tp_32bacd,chunk_semantic,My technical reference cheat sheets,easy,synthesis,0.0,0.0,False,0.0714,0.0,0.0,0.0,41.54,,reference,,,Reference Notes,,"72,73,74,75,122,135","235,309,110,485,528,360,583,699,799,899,999,1099,357,74,163,530,738,838,938,1038",
54_tp_b42b02,chunk_semantic,All my communication and message drafts,easy,synthesis,0.4,0.3333,True,0.5,0.1944,0.3333,0.3836,39.22,,communication,,,Communication,,"54,56,57,106,132,141","371,56,141,290,582,268,682,782,882,982,1082,472,255,263,106,423,498,453,607,753",
76_tp_c52e4b,chunk_semantic,Errands I need to run today,medium,lexical_gap,0.2,0.125,True,1.0,0.125,0.125,0.3392,36.58,,todo,,,To Do,,"76,164,190,202,286,309,322,475","475,77,393,79,437,375,735,835,935,1035,248,463,550,700,800,900,1000,1100,92,559",
76_tp_c74a5f,chunk_semantic,Things I need to pick up from the store,easy,lexical_gap,0.6,0.375,True,1.0,0.375,0.5,0.7227,38.88,,todo,,,Shopping,,"76,164,190,202,286,309,322,475","76,322,475,393,382,606,82,309,115,182,216,528,225,605,77,111,202,602,265,485",
173_tp_f41c30,chunk_semantic,Physical training and exercise plan,easy,lexical_gap,0.4,0.25,True,0.5,0.1125,0.5,0.3452,36.69,,todo,,,Health,,"173,202,291,317,380,621,631,680","83,631,481,437,621,107,317,380,680,780,880,980,1080,286,79,617,575,82,601,463",
173_tp_7bafaa,chunk_semantic,How am I planning to stay healthy?,medium,semantic,0.0,0.0,False,0.1667,0.0,0.25,0.0,34.29,,question,,,Questions,,"173,202,291,317,380,621,631,680","83,212,79,84,286,380,680,780,880,980,1080,495,437,601,76,317,322,631,621,475",
82_tp_86df0e,chunk_semantic,How much am I spending per month?,medium,semantic,0.8,0.5,True,1.0,0.5,0.5,0.8688,38.44,,question,,,Questions,,"82,210,216,281,331,345,407,535","82,216,281,331,341,77,434,490,605,393,606,573,535,577,564,407,514,601,202,380",
82_tp_3665b0,chunk_semantic,Personal finance tracking notes,easy,semantic,0.2,0.125,True,0.3333,0.0417,0.125,0.1696,38.91,,reference,,,Finance,,"82,210,216,281,331,345,407,535","444,285,82,87,393,178,637,733,833,933,1033,216,606,290,372,624,203,341,565,371",
246_tp_6ef122,chunk_semantic,BRPOPLPUSH reliable queue implementation,hard,exact_phrase,0.6,0.375,True,1.0,0.375,0.625,0.7227,36.69,,reference,,,Reference - Redis,,"246,433,643,673,684,705,773,784","643,673,773,873,973,1073,246,684,784,884,984,1084,450,671,771,871,971,1071,462,608",
229_tp_454ff2,chunk_semantic,ACID properties of databases,easy,exact_phrase,1.0,0.8333,True,1.0,0.8333,1.0,1.0,39.12,,study,,,Study - DBMS,,"229,690,790,890,990,1090","229,690,790,890,990,1090,321,707,807,907,1007,1107,144,537,300,754,854,954,1054,156",
518_tp_930ea0,chunk_semantic,RRF score combination for hybrid search,hard,exact_phrase,1.0,1.0,True,1.0,1.0,1.0,1.0,36.6,,study,,,Study - AI,,"518,718,818,918,1018","518,718,818,918,1018,252,696,796,896,996,1096,349,67,183,402,213,729,829,929,1029",
215_tp_55df73,chunk_semantic,HNSW approximate nearest neighbor algorithm,hard,exact_phrase,1.0,0.7143,True,1.0,0.7143,1.0,1.0,36.5,,study,,,Study - AI,,"215,430,681,781,881,981,1081","215,681,781,881,981,1081,430,536,67,333,545,60,650,261,300,754,854,954,1054,639",
76_tp_5c724a,chunk_semantic,What do I need to buy this weekend?,easy,semantic,0.6,0.375,True,0.5,0.2208,0.5,0.5148,38.79,,todo,,,Shopping,,"76,164,190,202,309,322,393,475","77,322,76,286,393,475,382,115,605,216,202,631,331,81,82,601,606,407,84,341",
55_tp_3ff20c,chunk_semantic,All my pending reminders and follow-ups,easy,semantic,0.0,0.0,False,0.0556,0.0,0.0,0.0,37.74,,reminder,,,Reminders,,"55,152,212,312,542,557","191,392,79,372,475,550,700,800,900,1000,1100,582,631,203,498,216,56,312,77,331",
55_tp_05e927,chunk_semantic,What have I told myself not to forget?,medium,lexical_gap,0.2,0.1667,True,1.0,0.1667,0.1667,0.3392,37.19,,reminder,,,Reminders,,"55,152,212,312,542,557","212,290,380,680,780,880,980,1080,647,475,550,700,800,900,1000,1100,318,539,458,505",
117_tp_44e6df,chunk_semantic,LeetCode patterns and problem-solving techniques,medium,lexical,0.4,0.25,True,1.0,0.2083,0.375,0.5087,35.93,,study,,,Study - Interview Prep,,"117,127,187,224,271,279,282,316","224,611,316,453,546,117,387,399,460,701,801,901,1001,1101,302,647,187,270,199,505",
117_tp_7bf7d7,chunk_semantic,How do I approach dynamic programming questions?,hard,semantic,0.2,0.125,True,1.0,0.125,0.125,0.3392,37.15,,question,,,Questions,,"117,127,187,224,271,279,282,316","117,199,562,302,70,416,459,352,99,311,398,507,184,154,294,460,701,801,901,1001",
70_tp_39b780,chunk_semantic,System design concepts I need to review,medium,semantic,0.4,0.25,True,1.0,0.1875,0.25,0.4852,35.24,,study,,,Study - System Design,,"70,145,267,305,309,334,344,346","70,392,360,309,99,106,439,116,95,540,101,231,102,602,267,459,608,169,528,59",
70_tp_c6f60d,chunk_semantic,How do I design a scalable URL shortener?,hard,semantic,0.2,0.125,True,0.3333,0.0417,0.125,0.1696,38.25,,question,,,Questions,,"70,145,267,305,309,334,344,346","602,386,346,93,644,516,711,811,911,1011,61,292,695,795,895,995,1095,244,189,697",
83_tp_a140c7,chunk_semantic,Behavioral interview story preparation,medium,lexical,0.0,0.0,False,0.0,0.0,0.0,0.0,36.42,,study,,,Study - Interview Prep,,"83,85,113,114,116,131,134,135","294,468,360,344,154,70,609,236,100,413,152,288,352,472,107,485,263,507,496,199",
100_tp_b51d58,chunk_semantic,Resume writing tips and improvement notes,easy,lexical,0.6,0.5,True,1.0,0.4583,0.6667,0.6992,36.79,,reference,,,Reference - Career,,"100,142,185,270,523,525","100,185,415,525,290,142,87,203,485,106,110,372,236,496,330,235,107,249,453,472",
100_tp_fcae97,chunk_semantic,How should I write my software engineer resume?,easy,semantic,0.6,0.5,True,1.0,0.4583,0.5,0.6992,37.13,,question,,,Questions,,"100,142,185,270,523,525","100,185,496,525,352,236,415,70,485,330,199,344,360,110,272,603,416,309,480,107",
78_tp_c601ae,chunk_semantic,Books I am reading or have read recently,easy,semantic,0.0,0.0,False,0.1,0.0,0.0,0.0,40.13,,reference,,,Reference - Books,,"78,128,155,160,172,182,194,234","528,240,290,496,235,309,472,322,565,234,582,648,619,444,208,439,69,360,458,480",
78_tp_0f3259,chunk_semantic,Reading list and book notes,easy,lexical,0.0,0.0,False,0.0,0.0,0.0,0.0,38.92,,reference,,,Reference - Books,,"78,128,155,160,172,182,194,234","444,290,87,235,430,203,372,258,709,809,909,1009,240,637,733,833,933,1033,528,285",
304_tp_4994bc,chunk_semantic,Habit formation notes from Atomic Habits,easy,lexical,0.2,0.125,True,1.0,0.125,0.125,0.3392,36.32,,study,,,Study - Books,,"304,317,482,557,631,634,698,734","482,73,467,290,229,690,790,890,990,1090,342,667,767,867,967,1067,318,316,462,224",
304_tp_37657b,chunk_semantic,Summary of James Clear's key ideas on habits,medium,lexical_gap,0.2,0.125,True,1.0,0.125,0.125,0.3392,36.6,,study,,,Study - Books,,"304,317,482,557,631,634,698,734","482,240,235,496,309,290,234,444,472,469,360,468,85,428,728,828,928,1028,568,294",
71_tp_43e20b,chunk_semantic,Online courses and tutorials I am taking,easy,semantic,0.4,0.25,True,1.0,0.2083,0.25,0.5087,38.52,,study,,,Study - Learning,,"71,145,231,266,357,394,417,471","357,343,471,663,763,863,963,1063,145,266,751,851,951,1051,619,236,309,496,178,403",
133_tp_12eb56,chunk_semantic,Sleep improvement techniques and tips,medium,lexical,0.2,0.125,True,0.3333,0.0417,0.5,0.1696,36.31,,reference,,,Reference - Health,,"133,136,202,288,348,380,434,538","548,622,434,574,317,288,133,348,664,764,864,964,1064,356,472,84,575,200,173,380",
133_tp_2c6b3e,chunk_semantic,How can I improve my sleep quality?,medium,semantic,0.4,0.25,True,0.5,0.1125,0.375,0.3452,38.87,,question,,,Questions,,"133,136,202,288,348,380,434,538","548,434,622,574,133,317,348,664,764,864,964,1064,84,288,356,472,380,680,780,880",
109_tp_f852f9,chunk_semantic,Nutrition and supplement tracking notes,easy,semantic,0.4,0.5,True,1.0,0.4167,0.5,0.5856,36.23,,reference,,,Reference - Health,,"109,133,226,286","286,444,133,285,322,393,495,637,733,833,933,1033,87,475,216,570,372,281,606,485",
109_tp_f444c2,chunk_semantic,What supplements should I be taking?,medium,semantic,0.8,1.0,True,1.0,0.95,0.75,0.9829,35.92,,question,,,Questions,,"109,133,226,286","133,286,226,84,109,83,322,120,631,601,79,291,293,495,331,76,475,557,173,288",
152_tp_3685ae,chunk_semantic,Mental health practices and coping strategies,medium,semantic,0.6,0.6,True,1.0,0.55,0.6,0.6992,37.75,,reference,,,Reference - Health,,"152,288,317,472,575","288,575,201,472,380,680,780,880,980,1080,212,550,700,800,900,1000,1100,291,294,100",
152_tp_5aba2a,chunk_semantic,My notes on managing stress and anxiety,medium,semantic,0.4,0.4,True,1.0,0.4,0.4,0.5531,35.02,,reference,,,Reference - Health,,"152,288,317,472,575","288,472,356,290,550,700,800,900,1000,1100,482,360,212,380,680,780,880,980,1080,240",
117_tp_eab7a3,chunk_semantic,Plans for open source and public building,medium,semantic,0.4,0.25,True,0.5,0.1458,0.375,0.3836,37.45,,idea,,,Ideas,,"117,141,395,400,440,453,522,554","255,554,141,382,106,498,555,117,155,638,95,528,607,753,853,953,1053,413,391,57",
117_tp_594cbf,chunk_semantic,Notes on growing my developer presence online,medium,lexical_gap,0.2,0.125,True,0.5,0.0625,0.25,0.214,36.74,,idea,,,Ideas,,"117,141,395,400,440,453,522,554","255,141,155,330,496,555,554,106,85,413,439,528,266,751,851,951,1051,236,99,178",
0_tp_07253f,chunk_semantic,Fortran programming and legacy code notes,hard,negative,0.0,0.0,False,0.0,0.0,0.0,0.0,37.7,,general,,,General,,,"311,110,465,235,163,471,663,763,863,963,1063,547,169,583,699,799,899,999,1099,416",
0_tp_13e990,chunk_semantic,Ancient history and archaeology notes,hard,negative,0.0,0.0,False,0.0,0.0,0.0,0.0,36.29,,general,,,General,,,"290,565,372,386,637,733,833,933,1033,477,444,492,619,595,289,430,625,106,326,96",
0_tp_f9589c,chunk_semantic,Wine and cheese pairing recommendations,hard,negative,0.0,0.0,False,0.0,0.0,0.0,0.0,38.8,,general,,,General,,,"81,69,363,234,367,247,639,252,696,796,896,996,1096,563,201,281,306,349,648,286",
0_tp_5abfd7,chunk_semantic,Piano lessons and music theory notes,hard,negative,0.0,0.0,False,0.0,0.0,0.0,0.0,37.4,,general,,,General,,,"444,290,637,733,833,933,1033,430,87,235,240,234,529,262,372,486,702,802,902,1002",
0_tp_4fb99e,chunk_semantic,Gardening and plant care notes,hard,negative,0.0,0.0,False,0.0,0.0,0.0,0.0,55.62,,general,,,General,,,"110,322,372,475,74,444,485,203,212,240,87,415,106,392,482,72,583,699,799,899",
1,hybrid_no_intent,What startup ideas do I have?,easy,,0.2,0.3333,True,1.0,0.3333,0.3333,0.4693,117.99,,idea,,,Ideas,,"85,86,87","85,525,617,134,441,553,459,255,166,685,785,885,985,1085,178,475,322,391,607,753",
2,hybrid_no_intent,Show my AI research reading goals,easy,,0.0,0.0,False,0.1429,0.0,0.0,0.0,95.23,,study,,,Study Tasks,,"65,64,66,67","529,617,416,85,230,87,65,122,166,685,785,885,985,1085,240,525,523,290,413,235",
3,hybrid_no_intent,How can I improve my health?,medium,,0.4,1.0,True,1.0,0.8333,0.5,0.9197,86.74,,todo,,,To Do,,"83,84","84,109,83,79,286,322,380,680,780,880,980,1080,76,157,355,688,788,888,988,1088",
4,hybrid_no_intent,Show my finance reminders,easy,,0.4,1.0,True,0.3333,0.4167,0.0,0.5706,98.42,,todo,,,To Do,,"77,82","216,312,82,77,393,375,735,835,935,1035,442,755,855,955,1055,583,699,799,899,999",
5,hybrid_no_intent,Evaluation report work,medium,,0.2,0.5,True,0.5,0.25,0.5,0.3869,119.88,,reference,,,Reference Notes,,"90,89","616,90,485,453,375,735,835,935,1035,487,525,310,555,103,470,251,185,498,213,729",
6,hybrid_no_intent,Markdown support,easy,,0.0,0.0,False,0.0,0.0,0.0,0.0,102.63,,reference,,,Reference Notes,,"72,73,74,75","558,568,492,582,96,289,581,653,87,251,523,625,449,442,755,855,955,1055,386,338",
7,hybrid_no_intent,Improve search latency,easy,,0.2,0.5,True,1.0,0.5,0.5,0.6131,126.95,,reference,,,Reference Notes,,"93,89","93,402,195,333,86,644,567,704,804,904,1004,1104,213,729,829,929,1029,58,61,310",
8,hybrid_no_intent,Attachment upload feature,easy,,0.2,1.0,True,1.0,1.0,1.0,1.0,117.4,,reference,,,Reference Notes,,94,"94,642,492,96,432,692,792,892,992,1092,386,506,523,465,486,702,802,902,1002,1102",
9,hybrid_no_intent,Flutter improvements,easy,,0.4,1.0,True,1.0,1.0,1.0,1.0,108.08,,reference,,,Reference Notes,,"97,98","98,97,93,372,564,467,142,655,653,61,444,175,337,295,568,442,755,855,955,1055",
10,hybrid_no_intent,Networking concepts,easy,,0.0,0.0,False,0.0588,0.0,0.0,0.0,89.8,,study,,,Study Tasks,,"71,62","491,722,822,922,1022,532,99,633,439,327,106,516,711,811,911,1011,62,392,159,299",
11,hybrid_no_intent,Object oriented programming revision,easy,,0.0,0.0,False,0.0,0.0,0.0,0.0,88.79,,study,,,Study Tasks,,"59,60","163,414,227,193,679,779,879,979,1079,330,117,235,311,390,169,562,419,247,309,270",
12,hybrid_no_intent,Interview preparation,medium,,0.2,0.5,True,0.25,0.125,0.0,0.2641,104.89,,study,,,Study Tasks,,"70,99","352,100,360,70,609,507,154,288,344,468,199,152,294,540,99,521,126,236,413,205",
